turn,text
138,"en my : bedenck dat eens . hoe staet my het schouspel voor ! men sleipteze by het hair uit ons lievrouwe koor , om d'arm dun en teêr met koord stijf binden . hoe diep gaan dit in 't hart , die naer haer huwlijck staan ! doch Heemskerck veel , die dol dit lang niet verdroegh , toen zy naer's hemels troon haer blaecken ooog sloegh . Wy sluiten ons wel dicht , en volghen hem altzamen , en rucktenze uit de maght de knevler : daer op quaeem de Gelderschen , de Zeeu , de Vries en Kennemaer Van allesins te hoop , vol spijts , op 't groot misbaer , en om d'ontruckte maeght : men zagh'er zijn graeven zoonen , men zagh'er d'egmonts zelfs en Diedrick meê zich toonen om het moedighste in die strijt , met Grobber , helsch van aert . de winden buldren zoo , eer het bijster weêr bedaert Des winter , tegen een , en weeten van geen strijcken , en zetten in gevaer de dammen en de dijcken , door het perssen van de vloet . de vyant wert te sterck , en groeien , en deê met kracht ons deizen uit de kerck , en wijcken naer den Dam , om versch te zijn stijven . neef Heemskerck hebben by 't koor alreê de geest geven , die ridderlijcke hellen en eere van zijn ' stam . polaenen viel'er by , die hem te hulpe quam , en niemant weeck in moeden noch billijckheit van oordeel , en Kuick , hem zeer gelijck . hier hebben de deught geen voordeel . het heilighdom van 't kruis de proost deê weinigh nuts . geen stool beschut hem , noch geen vierkant muts , noch geen godtvruchtigheit kunnen Jesus priester helpen , toen wy , ô Willem broêr , uw bloet niet moghten stelpen . daer gy te sneuvlen quaemen , recht over het hoogh altaer ."
139,wat horen ick hier al leeds ! hoe voelen ick my zoo naer ! Verhael my evenwel al d'overig elende . 't begin vernoeghtme niet : ik verlangen met schrick naer het ende . hoe kosten mijn droef man zoo scheiden van zijn bloet ?
140,"in zoo veel ramp hiel hy al de zelven moeden , en yveren om de Dam te houden onbezweecken , waer langs de vyant zoeken geweldigh in te breecken : Gelijck een waterstroom gewellen baert op een sluis , en elx gehoor verdoven met ysselijck gedruisch . de deur kant zich geweldigh tegen 't wringen Des springvloets ; voor een wijl , tot dat zy open springen , en geven 't water ruimen , de springvloet vryen toom , die winnen dan vellen , en ruckt de wortel met de boom , en huis en hof om veer , en zetten de laege land in eene baere zee , met groen en nieuw strand . dus gaan het , na dat men wel een heel uur lang de Dam Verdadight hebben , zoo dra de burgery de vlam te daecke van de kerck te hemel uitgeslaegen , en het heerelijck gebouw zagh branden licht laegen , en horen het moortgeschrey de volx , dat out en jong van boven , om het vier t'ontgaen , te berste springen , of in de spietsen vallen te aerde . dit gezichte Benam hun al de moeden . de helsch Grobber stichte met een wijden toorts de branden in het heiligh dack . hoe leden het Godt , dat hem de moort niet eer en stack ! toen zijn het elck voor zich , een yder bergh zijn leven . mijn broeder roepen , ick zullen my flux op 't slot begeven , en zijn gemaelin en kind gade slaen . Hy zelf weeck op het stadthuis , en blijven de lessen staen . ick wert op wegh verlet , en koom de burgh bewaeren , en hoop de goed Godt zullen mijn ' heer broeder spaeren ."
141,"een hoopelooze hoop . och Gysbreght , lief heer , Ick rekenen u al doot , en zien u nimmer weêr ."
142,"waer wert oprecht trou dan tusschen man en vrou te werellen oien vinden ? twee ziel , gloênde aen een gesmeet of vast geschakelen en verbinden in lief en leden . de bant , die 't hart zijn de moeder aen het kinen , Gebaert met wee en smarte , Aen haere borst met melck gevoeden , Zoo lang gedraegen onder 't hart , Verbint het bloet . noch stercker zijn de bant Van het paer , door hant aen hant Verknocht , om niet te scheiden , na datze jaeren lang gepaert een kuisch en vreedzaem leven leiden , Gelijck van aert . daer zoo de liefde vallen , smolt liefde ziel met ziel , en hart met hart te gader . die liefde zijn stercker dan de doot . geen liefde komen Godts liefde nader , noch zijn zoo groot . geen water bluscht dit vuur , het edelst , dat natuur te weerellen hebben ontsteecken , dit zijn het krachtighs ciment , dat hart zijn , als muuren breecken tot puin in het enden . door deze liefde treuren de tortelduif , gescheuren van heer bemind tortel . Zy jammeren op de dor ranck Van eenen boom , verdrooght van wortel , haer leven langk . zoo treuren nu aemstel vrou , en smilt , als sneeuw , van rou tot water en tot traenen . Zy rekenen gysbrecht nu al doot , die om zijn stadt en onderdaenen zicht geven te bloot . o Godt , vetlicht haer kruis , dat zy de hellen op 't huis met blijdschap magh ontfang , die tusschen hoop en vreeze drijven , en zucht , en uitzien met verlangen waer Aemstel blijven ."
143,"My dunckt ick horen gerucht : daer roepen een aen de poort . gden lof , het zijn mijn heer : ick hebben zijn stem gehoren . het vyfde bedryf ."
144,"MYn lief , hoe hebtge dus uw ooog uitgekreten ?"
145,"nu gy behouden zijn . zijn al mijn leet vergeten , mijn trouw bruidegom , mijn hooft , mijn troost , mijn schat : nu gy behouden zijn , wat geven ick om de stadt , om al het wereltsch goeden ! hoe zijtge hier komen ?"
146,"na dat de vyant nu de Dam hebben innemen , nemen ick en 't overschot naer het raethuis toe de wijck , en hiel hem staen met kracht , als water voor de dijck ; daer het lantvolck opkleppen zich zoecken by nacht te redden , en brengen vast zode aen , en steen , paelen , bed , en bulster , en al wat de zeedijck stutten kunnen , Waer die zijn doorgeweeckt ; en zweet met al man . dat spijten de grooten reus , die laten zich vreeslijck hooren , en stack met hals en hooft , gelijck een steil toren en spits , boven het volck en al hoofd uit , en schijnen een olyfant , die omsnoft met zijn ' snuit . zijn spietse zijn een mast in zijn grof vinger . ick zagh hem man op man gelijk konijn slingeren wel driemael om zijn hooft , vatten by het eene been , en kneus dan het hooft op stoep of op steen . Hy kunnen met zijn pols een ' burghwal over springen , Hy proeven op grendelen de deught de staele kling , Houwt fel met eenen slagh door yzer en door stael , en proeven zyn beckeneel op poort van metael . Hy schijnen een polyfeem , het krijghsvolckscheen zijn kudde . de toren van het stadthuis beweeghde zich en schudden , zo dick hy op een ' post , of op de gevel stiet . Hy vrezen Herkles knods noch Samsons vuist niet . de kermer volgen hem , en noorderlantsche knecht . men voeren de stormbock aen : men gaet de ladder recht , en klimmen , met d'eene hant te gevel uitgestrecken , in d'ander met de schillen , die hals en hooft bedeckt voor eene hagelbuy van steenen hout en pylen . ons jeught , daer tegen aen , die wentelt heele stylen en eicke balleek , en uitgelezen hout , en wat'er zijn van out tot pracht en prael gebouwt , van boven in de hoop ; en ofos luttel hoopen , zoo dienen het om hun huit te dierste te verkoopen , en burgermeesteren en raeid voor te staen , tot quyting van de eedt haer overheit gedaen . men ziet'er zelf het bloet de overheit verhitten , en stijven de gemeent : behalve die hier zitten blootshoven , en half gekleet , en zonder weer te biên , Van zwacken ouderdom ; en durreven wel zien Zoo eetelijck een doot kloeckhartigh onder ooog ; en vechten met hun hart , nu hand niet en mogen . een deel de burgery beneên met hellebaerd en sabelen en spiets de poort en muur bewaert . ick steegh de toren op , die boven het dack komen rijzen , in 't midden van het stadthuis ; van waer men u kunnen wijzen de tent om de stadt , en hoe al 't leger lagh , en van wie trans men flaeu de dom van Uitrecht zagh , By klaer en helder weêr . ik zagh hier uit hoeze strijden , en met de storrembock de poort gewellen aen doen , en ramden reis op reis , verdadight door een dack van schild , dicht gevoeght . de deur geven krack op krack . Wy stellen flux in het werck de dissel , en de bijl , en houwen in het ront in stucken al stijl , en stoten spits en al het gevaert van boven af ; het welck een ' slagh en roock de merreckt over geven ; en maeckte een vreeslijck loch in zoo veel ysre kop ; dat ander terstont , gevoeght in orde , stoppen . Terwijle stack de kerck de naeste huis aen . Van daer beginnen de vlam in het leien dack te slaen van het raethuis , en de roock en smoock verblinde ons oogen . de poort bezweeck , het volck quam razen ingevlogen . ik zijn al mijn vriend quijten , en stont verbaest en stom ."
147,en zaegtge toen noch niet naer vrouw en kind om ?
148,"in die verbaestheit schijnen een nevel uit de hoogen en goddelijcke glans te blincken voor mijn ooog , en uit die heldre wolck quam eene stemme voort . ick hebben het licht zien , en zelf de stem gehoren : O Gysbreght , laetg nu klaeris uw nicht verlegen ? Magh u oom Gozewijn , die grijs , niet bewegen ? en steltg huis en vrouw en kind in gevaer ? toen schrickte ick , en steegh af , en packen my van daer , door een ' verholen gang , die uitkomen in een ' kelder . ik aenbden het heiligh licht , dat voor my gaan zoo helder . ick raecken op straet , en quam in 't klooster vranck en vry . maer niemant gaf gehoor , noch luisteren nae my , die tegen 't ongeval noch reuckeloos willen wrijten , en boven op het dack my in het uiterst quijten : want eer ick boven quam , lagh poort en post om veer : Dies gleê ick by een touw in het kloosterschuitje neêr , dat juist noch achter lagh , en ik voer de Aemstel over . daer klimmen ick op een ' boom , nu dor en zonder lover , en luisteren hoe het met Godts klooster voort vergaan . My docht dat ick het misbaer met bey mijn oor vangen , en zagh , toen ick een poos verbaest hebben zitten proncken , een ' dicken roock en smoock , en na de roock de voncken , Ick horen paerdevolck , dat langs de Doelebrugh Quam trapplen naer ons toe . mijn voet worden vlugh . men hebben , ô groot verzuim , dees brugh niet afgesmeeten . ick vloogh'er heen , en zoeken te stillen die vast kreeten , en geven hun moedt , en willen de ruiter houden staen : Zy zullen achter my de brugh in stucken slaen , of steecken haer in brant : maer niemant durven het waegen . oock zagh ick d'oude zy nu branden licht laegen ; een voorbô van het geen zijn naderhant gebeuren , en dat de Middeldam alreê most zijn gescheurt ; Dies geven ick het op , en voort de gansch stadt te goed , en waerschuwen yeder een , en gafme langs de veste Naer 't slot toe , met een sleip van mensch arm en rijck , een ' troosteloozen hoop , die herwaert nemen de wijck ."
149,"Most ick de bisschop noch zien sterven en d'abdisse ? och vader Gozewijn ! och , rein maeght Klaerisse !"
150,hoe zijn het mogelijck dat gy het hebben konnen zien ?
151,"het zijn mooglijck , guntg my dat ick u daer op die . toen Heemskerck Borsselen gevelen hebben voor uw ooog , Lagh het lijck te zijde 't koor , in eenen hoeck getogen , na dat ick in de drang de vyants my verstack , mits gy te rugge weeckt , en vielen dat pas te zwack . zoo dra men , om de branden , de groote kerck most ruimen , ontwapende ick de doode , en zetten helm en pluim Van Borsselen op het hoven , en toogh zijn rusting aen , en binden het zwaert op zy , om in die schijn te gaen ons vyand bespiên , en letten hoe men het maecken . Ick volghde Haemste na , toen hy in 't klooster raecken , en vloogh de kerckdeur in , daer Gozewijn noch zitten , in 't midden van de rey , die even vierigh bden , en door een vast geloof op Godt zoo moedigh steunen , dat niemant zich het woên de vyand bekreunen . Hy schijnen een zon gelijck , en zy de klaere maen ; al d'andren starren , die met vreught te reye gaen , en juichen om dees twee , daer zy haer ' glans uit scheppen . men zaghze naulyx yet dan kuisch lip reppen . maer Haemste vaert hem toe met opgestroopten arm , beklad en root , en van Kristijnes bloet noch warm , en vat hem by de baert met d'eene , met de deeg Gereet in d'andre hant , bebloet en bloot . toen stijgen de non op , en geen , hoe lieflijck van gemoeden , die geen leeuwin geleeck , wanneerze brullen en woeden , dewijl de jaeger 't nest willen plondren en beroven . Zoo quam oprecht trouw en eedle gramschap boven . Zy worstelen een wijl . Klaeris zetten voet by voet , omarremmen Gozewijn , omringen van haeren stoet . wie zullen het godtvruchtigh hooft een hair bezeeren kunnen , Omheint meten eenen muur van godtverloofde non , Gestrengelt arm in arm ? ô christelijcke knoop ! ick zien de deughden zelfs , geloven , en liefde , en Hoop , met haere zuster , die tegen Ondeught strijden , en naer de zege staen door kruis en medelijden . de vyant stont versust , en deizen om deze zaeck : maer het aenzien van Klaeris beweeghde 't hart tot wraeck , en braght hem in de zin de moort van zijn vader , en dat zy d'afkomst zijn van Velzen , de verrader . Hy blaecken , en kreegh een koorts , en door de koorts dorst Naer heur en aemstel bloet , en stiet eerst door de borst met zijn ' bebloeden dolck dan d'eene non , dan d'andere . Zy vallen overhoop , en liggen by elckandere in het ront , gelijck een krans van roozen , wit en root . toen staan Klaerisse daer by Gozewijn , ontbloten Van menschelijcke hulp . gy zoudze bey zien proncken , als bloem op haer ' steel , in eenen bemen , verdroncken Van eenen rooden plas . d'een zuchte noch , en d'een Vertrock het hooft , die d'arm , en deze noch haer been . een ander hebben de geest zoo daetelijck geven . de bisschop . schoon hy stont op d'oever van zijn leven , betomen zich niet eens van gramschap en van rouw . uw vader ley de hant wel eerloos aen een vrouw , maer zuipen noit vrouwenbloet , of zijn daer om gelastert . dus blijcken het datg zijn een overwinnen basteren , Naer lichaem en naer geest ; nu gy uw aert betoon aen non , die altijt in het woeden zijn verschoont . en d'ander antwoort hem : gy zullen deze eedle reien , als bastertbisschop , dan gaen volgen , en gelei . hardtneckige , legh nu de valschen mijter neêr . Zoo sprack het bastertzaet . en rucken hem om veer met stoel met al in het bloet : de mijter viel'er mede . klaerisse viel'er by , toen zy haer goed dede , en hiel hem even sterck om zijn hals vatten . en schijnen gevormen albast , met purper overspat . Hy duwen het bloedigh zwaert in zijn grijs stram zijde , tot aen het vergullen gevest . zoo zagh men eer , te tijd van 't blind heidendom , voor het aengesteken vier , met zijn priester mes gekelen een wit offerstier , met gulde hoornen , en wie rugh de kranssen decken ."
152,hoe droegh klaerisse zich ?
153,"Zy holp de deeg trecken uit zijn oom gewond zijde , en zetten hem terstont Den mijter op het hooft , en kust de bleecken mont . Hy openen pijnelijck zijn halfgelokene ooog , en zietze noch eens aen , en schijnen met haer bewegen , die hem zijn ooog luicken . hy geven de lesten zucht . Zy vangen de veegen geest , en die benaude lucht , en zwijmt een poos van druck . maer Haemstede , eerze weder Bekomt , die worrept haer op het doode lichaem neder , en boet'er schendigh meê zijn ' godtvergeten lusten . z ' ontwaeckt in het ende , en wort van het schellemstuck bewust , en roepen : mijn bruidegom , zien neder hoe ick lije , en hoe men my schoffeert . ô zuivre maeght Marije ! o Klaere , aenschouwtg dit ? vrouw Machtelt , zien uw kinen . de booswicht slaet heur klaght en woord in de winnen , Gelijck een vogel grijpen 't gepiep de simple duif , als hy'er uit de vlught een vast krijght in zijn kluif . gaan heen , zeght hy , klaegh uw moeder uw smart . Hy trappeltze op de buick , en op het benaeude hart , dat haer het bloeden te neus en mond uit quam vliegen , en zy de de dootsnick geven , en sluiten die hemelsch ooog , en uitgaan ofze slapen , in zijn Bisschops open arm ."
154,"horen gden dan lang niet het jammerlijck gekerm van zijn wijden bruit ? of lusten het hem de boosheit te stijven in haer quaet , door zijn strafteloosheit ?"
155,"zijn toen zijn moeden gekoelen van al schendery , en d'oude wrock gepaeit ."
156,"het bleef'er noch niet by . niet ver van het altaer , vereren met rijcke gaaf , Stont een albaste tombe : in deze lagh begraven het kostelijck gebeente en d'overheilige asch van een ' , die om 't geloven aen Godt gemartelen zijn ; daer most de snood schelm zich zelven noch aen wreecken . het zijn wonder , als Godt zwijght , dat dooden niet en spreecken , Hy schonze , en sloegh'er aen zijn klaeuw , vuil van bloet , en brackos brullen op met grooten overmoeden . terstont quam hem een geur en yet wat lieflijcks tegen : maer die verwaten mensch , [ wat zullen zijn hart bewegen ! ] vaert grimmigh voort , en stroit de beender hier en daer , en smijten de tombe in twee ; en breeckt 't wijden altaer , gebiet terstont de brant in het kloosterdack te steecken . het vier nemen d'overhant , waer voor de plondraers weecken . ick quam omtrent de Beurs , te water uitgebouwen , nu half gebrant , en zagh al het zilverwerck en gout , Geplondert heylighdom , tapijt , en schildrij , scharlaken , en fluweel , langs heen de gaelerij geworpen overhoop , daer grobber hiel de wacht . de vlamme spelen in het gout , en schitteren by nacht . men zagh'er by een schaer van weduwe en weezen , Bekreeten en bedruckt , en die noch erg vreezen . Zoo raecken ick onbekent door het krijghsvolck heen by 't slot , tot berging van mijn lijf . ik vertrouwen my u en Godt . de winnen steeckt op ; men horen hem in de vlam bruis . een zee van gloet verdrinckt al d'overig huis . de burgh lijt last . het waer best dat ghy een ' uytval doen , en dan de brugh afbraeckt ."
157,mijn broeder staet gereet
158,"WAt zien we te gemoet ? de burghzaet komen vlieden . mijn man lopen weêr te rugh , en zoeckt vast by de dooden zijn ' broeder , die hy missen , en al te trouw beminnen , en niet verlaeten zullen , het en zy dat hy hem vint , en levendigh of doot magh torssen op de rugge , in 't uiterst gevaer . daer sloopenze de brugge . helaes ! wat gaet my aen ? waer vinde ick mijn heer ;"
159,"och , broeder , laetme los ."
160,hoe zijn het ?
161,ik kunnen niet veel .
162,"hoe zijn het , Arent broêr ?"
163,nu doen ons eenigh teken .
164,"ick zijn de adem quijten . ick kunnen niet lang spreecken . mijn hart bezwijcken door het bloên . ick hebben mijn plicht voldaen , mijn vaderlijcke stadt te ende voorgestaen , Nae dat ick hebben zoo lang in ballingschap zwerven . heer broeder , ik nemen verlof , en als ick zijn sterven Zoo varen , indienge moeten verlaeten deze plaets , mijn lijck met u , op dat de wraecklust de soldaets het niet onteere , en gunnen het een wijden stede . gedenck mijn ziel voor Godt , ô priester , in uw bede . ick schey , ick zwijm , ick sterven . mijn tijt zijn hier zijn . och vriend , bidden voor my , ô Godt , ontfang mijn ' geest ."
165,"Hy zijn bereght , en hebben gena by Godt verwerven ."
166,"Hy zijn met krijghsmans eere in het harrenas sterven , en volght zijn ' broeder Ot in het hemelsch vaderlant , en triomferen by Godt ."
167,"gy missen uw recht hant . nu zullen hy zich voortaen te uitval niet beledigen , noch het vrelandsch slot noch dit met zulck een ' moeten verdedigen , noch 't amsterdamsch recht beschutten met zijn zwaert , en draef door het heir op een luid brieschen paert , om prijs en eer in 't stof door zweet en bloet te winnen ."
168,men trecke het lichaem uit : men draeg ' de doode binnen .
169,"MYn heer , uw ongeluck zijn ons van hart leet . Wy staen voor deze graft tot storreem gereet . het Waer tijden en veel dan tijt , dat gy u kort beraede , en gaven het huis voort op , met hope van genade , en schutte d'ongena . ick eisch het in zijn graeven naem , door veltheer Egmonds last ."
170,"Gy eischt dat ik het my schaem . ick schey'er zoo niet af , als met mijn eigen leven , en eer ick sterref zullen noch menigh met my sneven ."
171,zijn het eere dat een hellen zich zelf verreuckeloos ' ?
172,men houden de plaets op hoop .
173,hier zijn geen hoop altoos . met houden zijn hier niet met al uit te rechten .
174,dat magh men dan bezien . wy zullen ' er om vechten .
175,"het zijn vechtens tijt , eer noch de vyant uw stadt , de poort , en de vest geheel vermeesteren hebben . toen al klocken brant en moort en onraet klepten , en burger en soldaet om het zeer hun hand reppen : nu die verweldight zijn , het raethuis afgebrant , en wat in 't harnas blonck , gesneuvelt en vermant , zijn het al vergeefs het slot en overschot verdadight . bera u kort , gy wort misschien noch begenadight ."
176,het zijn mijn gewoonte niet te bidden om gena .
177,"het zijn wijsheit dat men zich uit noot te buiten gaan , en zijn gewoonte staecke , en stellen het gevaer voor ooog . Zy kiezen 't best van twee , die goed niet en mogen ."
178,"ik verwachten een uitkomst dan , en geven het op aen Godt ."
179,"wat uitkomst wachtge toch ? gy zullen terstonnen dit slot van al kant zien beladdren , en bespringen ."
180,"men zalme van het y zoo lichtelijck niet dwingen . ick hebben noch over al veel vriend op mijn hant . mijn toeverlaet , naest Godt , zijn y en waterkant ."
181,"geloofme , ik zoeck u niet met woord te vertsaegen , Ghy zullen het van die kant zoo heerlijck op zien dag , met schuit zonder tal , eer u de zon beschijn ' . wat riem voeren of zeil hebben amirael Persijn Beslaegen in zijn ' dienst by Vries en Waterlanderen . al het omgelegen volck ruckt haestigh by elckanderen , en treckt vast op de brant van kerck en toren aen . hoe zijn het mogelijck die maght te wederstaen , met zoo een hant vol volx , dat door de nederlaegen Der versch vernielen stadt vol schrix zijn , en verslaegen ? Gy vielen , het zijn waer , van 't slot op uw vyant uit : wat holp het ? men drijven u in . gy waert zoo kort stuiten , en keren op uw burgh met roô bebloed kop , Van vreeze dat men u de toegang toe moght stoppen ."
182,"ik ontfing geen leedt , alleen mijn boezem zagh bemorst Van bloet , vermits een kay , geslingeren langs mijn borst , het vel hebben afgeschuurt , en effen het vleesch wrijven . geen dootschrick drijven ons veel dan wy ons zelven drijven ."
183,daer niet gewinnen wort zijn het ydel dat men strijt .
184,"een krijgsman winnen genoegh , al winnen hy niet dan tijt ."
185,"het zijn raedzaem by verdragh , en niet uit noot geven ."
186,"mijn moeder leren my , dat ick geen ' raet zullen leven met vyand , waer van men het arghste moeten vermoên . mijn heer , ick hebben uw ' raet voor dees tijt niet van doen ."
187,"mijn meester hart trecken naer al braaf held , die voor hun eere en erf zich vroom te weere stellen . d'onmatigheit van wraeck , gepleeght na Velzens doën , hebben Egmont noit bestemmen , noch yemants schullen vergroten . ick kennen hem , als my zelf : hy mint u in het byzonder ."
188,"Hy mint my , als het blijckt , en keren het boven onder . Hy mint my averechts . zijn liefde staet ons dier . wie hebben de stadt vernielen , verwoesten met zwaert en vier . en al de nacht gewoeden , als willen en uitgelaeten ? wie stoppen de Aemstel toe met dooden ? wie de straeten ? waer zien men niet de vlam van die gesticht brant ? wat grafsteê , wat altaer , wat kerck hebben zijn roover hant verschoont ? wat heilighdom , kapel , klooster , non zijn van die klaeuw niet geschantvlecken , en geschon ? op dat ick niet en repp ' , hoe gruwzaem zijn soldaet na'et schennen martlen durven de godtgewijden staet ; Daer al de volgen eeuw met laster van zullen spreecken , en dat godts streng gerecht te zijn tijt willen wreecken ."
189,"dit , leider ! zijn een nacht vol ramp , vol ongeval : maer dat men overste willen schuiven op de hals al wat'er zijn misdaen by krijgsliên zonder orde , en die door geen gezagh in toom houden worden By die gelegentheit , dat lijden de reden niet , noch leren d'ervarentheit , en zijn wel veel geschiet ; byzonder daer het hart van wraecklust zijn bezeten . wie keren een ' dollen leeuw , na het breecken van zijn keten ? Hy volght zijn ' wreed aert , en vlieght met eenen lopen , en grabbelen blindelingh de reedsten uit de hoop . wanneer het verbolgen zwaert geraekt uit's krijgsmans scheeën , het keren ' er langsaem in , en acht gebden noch bede , zien vorst noch veltheer aen . het zwaert , geterght van wraeck en gramschap , vint in het bloet de vyants zoeten smaeck . de duisternis de nacht maeckt al ding oock gruwelijck : dan schijnen het , wat men daeghs zich schamen zullen , min schuwelijck , in dees bloetdronckenschap , en blind en dartle lust , die tot een vonxken toe al 't licht van reden bluscht , uit tam mensch scheppen onredelijcke dier , men moeten , men willen of niet , dan het heir de teugel vieren . mijn meester toen hy eerst voor uw vest quam , willen wel bemaghtigen de muur van Amsterdam , Maer in de gront de stadt zoo schendigh te verdelgen , zijn noit zijn wit , en het vallen hem bitter te verzwelgen : hoewel het krijghsrecht hem verschoont ; hy verreght niet het uiterst van zijn recht , en straffen noch met verdriet : zijn tot verzachting en verschooning veel genegen , dan al te stijf te staen op 't punt van zijn deeg . verschoon uw leven toch , en gunnen dees eer aen my ."
190,"ick zijn met eenen doën voor al mijn leven vry . vertreck , en wachten u my veel tijding te brengen . ik Getroost my al wat gden u toelaet te gehengen . WY geven vooren kort en duidelijck bescheet . Gy horen , hoe het oorloghsvolck tot storm staet gereet : waerom het noodigh waer , eer zy dit huis besluit van achter met een vloot van schip en van schuit , My van onnut gezin , en die geen nootweer biên , t'ontslaen , en met de bloem de man te voorzien , die machtigh zijn het gewellen de vyants af te keeren , het welck ons komen aen boren met storrembrugh en leêren . mijn lief , geven u scheep : al zijn het scheiden pijn , het zijn noodigh . Peter zullen uw trouw leitsman zijn , en dit gevlughte volck en u en uw kind vervoeren naer een wijck , daer niemannen u kunnen hinderen . getroost u daer een wijl te wachten , tot dat gden ons weder t'zamenbrenge , en gunne een goed lot ."
191,"helaes , wat gaan ick aen ? wat komen my weder over ? waer zentge my , mijn lief , persijn de grooten roover uw ' vyant in de mont , die op ons vlammen en loeren uit Zwaenenburgh , daer hy de graeven vlagge voeren ? 't verdriet hem zulck een slot en vasten burgh te derven , die onrechten gift . uw zaet , uw wettig erf te blusschen in haer bloet , zijn al zijn wensch en wit , op dat hy onverlet volharde in 't nieuw bezit ."
192,"mevrouw , zijn wel getroosten : ick zullen u zelf geleiden ."
193,'k nemen oorlof met een kus .
194,"ick zullen van 't huis niet scheiden noch scheep gaen zonder u , mijn heer , mijn waerde man ."
195,ick volgen u eer gy het weten .
196,daer weetg luttel van .
197,"de stroom zijn wijten genoegh , al stoptmen deze haven , een schuit ontslippen het licht ."
198,"men zullen u hier begraven , Bestulpen onder 't puin . ick zien dit huis in brant ."
199,d'onsterffelijcke gden hebben alles in zijn hant .
200,"och , of de goed gden zich mijnes willen ontfermen ."
201,"mevrouw , betrouwen op hem : hy kunnen ons wel beschermen , en voeren zijn eigendom door water vier en vlam ."
202,gelijck de brant getuight van 't gloeiend Amsterdam .
203,het zijn zijn gehengenis . wie durven zich daer in mengen ?
204,"wanneer ons leet geschiet , dan zullen hy het oock gehengen ."
205,"mijn lief gemaelin , gy stellen u het zwaerste voor ."
206,"uw droefheit houden geen maet , het benevelen brein geen spoor . nu vollegh raet , mevrouw , en laet u toch gezeggen ."
207,"och , moederlief , wat raet ? zy komen 't huis beleggen . bewaer mijn reinigheit , mijn ' maeghdelijcken staet ."
208,"och , dochter , moeder troost zijn krancke toeverlaet . de klockhen decken vergeefs het sidderen kiecken voor een ' doortrapten vos met schaduw van haer wiecken : Hy grijptze beide , en stroit de pluim in de winnen , en koelen zijn ' lusten , en ruckt de moeder van het kinen ."
209,zullen gy dan oirzaeck zijn dat beide uw kind sneven ?
210,ick zullen om eenen man wel bey mijn kind geven .
211,"Beweeght uw kroost u niet , dit jongske kleen en teêr ?"
212,"niet luttel , maer mijn man beweeghtme noch al veel ."
213,wat schreitg moederlief ? zijn gy bedroeven om vader ?
214,"om vader schrey ick , kinen , om u en ons te gader ."
215,uw moeder keren zich niet aen u noch uw smert .
216,"met smerte baerde ick het kinen , en droegh het onder 't hart . mijn man zijn zelf het hart . 'k hebben zonder hem geen leven . 'k zullen u om lief noch leden bezwijcken noch begeven . ik beloven u houden en trouw te blijven tot de doot ."
217,"het zijn oock getrouwigheit , wanneer men scheien uit noot ."
218,"men scheit om goed willen , om weder te verzaemen ."
219,"indien ick van hem schey , wy komen nimmer t'zaeem ."
220,"gy scheide menighmael , en zaeght hem weêr gezont ."
221,"ick scheide noit , daer het zoo bedroeven scheppen stont ."
222,de weerhaen van de kans kunnen lichtelijck verkeeren .
223,"'t verkeerd noit zoo snel , of het zijn om my te deeren ."
224,het zijn best de kind dan in zekerheit gebroght .
225,"het zijn best , en hielme niet de bant de echt verknocht ."
226,een vrouw gedijen tot last : zy weten niet uit te rechten .
227,"bestelme slechts een zwaert , ick zijn bereit te vechten , te sterven aen de zy van mijn vromen man ."
228,Gy hebben een vrouwenhart .
229,"nemen eens de proef daer van . heldin staan eer als onbeweeghde post . de faem van vrouw roemen , die stadt en volck verlosten . uw moeder Baerte tonen hoe veel een vrouw vermagh , wanneer zy Ysselstein verdaedight jaer en dagh ."
230,"ick waerschouw u , mijn heer , eerwe overrompelen worden . de triomfeerder stellen zijn vaendel in slaghorden , en d'eer de één storm verguntme aen de Vries , die het volck in orde stellen : ons dienen geen tijdtverlies . men voeren de stormbrugh aen : men steeckt'er de trompet . het zijn over tijden de muur en toren te bezetten ."
231,"al lang genoegh gemart : dewijl de noot u pressen , gehoorzaem uw heer , en kussen hem eens voor 't lessen ."
232,"zeer gaerne , braaf hellen , vergunme slechts een bede , en ruck , het zijn mijn wil , dit lemmer uit de schede , en stoten het door dees borst , en doop het in dit bloet . het zijn goed dat gy het zelf dan Vries of Kermer doen , als ick u hebben de geest zien geven door uw wond , mijn zoon zonder hooft , mijn dochter schenden , en horen al 't huis vervullen met brant met moortgeschreeuw . Zoo sterven ick noch uw vrouw , geen kinderlooze weeuw ! Zoo magh mijn kinen , of gy noch bey deze ooog luicken , Naerdien ick 's leven licht niet lang magh gebruicken ."
