turn,text
104,"hebben ick u overlang niet gaen besitster stellen volcoom van mijn hert , een oogenstrael sou vel Seer lichtlijck mijn gemoet , en dwingent tot u min . maer t ' sint ghij d ' een mael de schoonst scheent in mijn sin , hebben ick met sulcken hit en smeren u lijefven ' gedraegen , Datter geen wr voor bij en gaan van so veel daegen , Off ijvrich ick aenbadt u schoon beeltenis , die siele van mijn siel , mijn leven leven zijn . maer laes ! princes , wat sal ick u opoffren weer in plaets van dees gunst en dienstbaerheijt vol eer , Daer ghij mij nu toe roepen ? hoe can weer sijn geloont Sulcken genegenthaijt als ghij tot mijwaert tonen ? ick zijn dwingen , schoon princes , u te verclaeren , dat ick soo groote vruecht voelen in mijn siel baeren Doort overdencken van t ' geen daer ick veel nae dorst , dat mij de wreede doot doorschieten sou de borst en door de groote lusten alhier te plaets bederven , wassen mogh'lijck in u tegenwoordicheijt te sterven . dus sijt voorseeckert dat ick stadich zijn beraijt t ' ontfang uw lijefd ' met al eerbiedichaijt . op die te vieren en te voeden sal ick passen , dat d ' aldercleenste vonck sal in ons herte wassen , tot datse wert een vlam , die aerd ' en hemel sou verbranden al beij , het welck , ô waerde vrou , niet vremen sal schijnen noch tegen de reeden wet , So ghij een luttel willen op u schoonheeden letten , Off so ghij mijn genegenthaijt willen mercken aen , Off so het u believen op baijde acht te slaen , de welcke baijd ' aen mij so starck sijn overcomen , dat ( alhoewel ick vast bij mij hebben voornemen te coom nummermeer in min sijn verbont ) Soo haest ick u aensach , ick mij begaff terstont Vrijwillich in u dienst , waer in dat ick sal blijven So lang de hemels cloot sal op sijn Polen drijven . onnodich zijn het dan , dat ghij met bidden dringen tot uw lijefd ' een , die daer toe sich self dwingen . Der god schick mij nood ' om tot u min te strecken , al u verdienste groot mij tot u lijeven trecken . mijn roepen derwaert , mijn begeerte algemeen , mijn oversoete hoop voeren mij , princes , daer heen . mijn ziel , waer van ghij sijt coningin en vrouwe , die heffen mij derwaarts op met vluegel van mijn trouw . daerom , hoewel mijn lijefd ' tot u waerts eens began , sijt seecker , schoon princes , dat die niet eijnen kunnen . Off , so die eijnden sal en immermeer gaen t ' onder , dat sal geschien gelijck als de phoenix , t ' groot wonder , die , sterven ' in de vlam , aen een nieu leeven raect , Nae dat hij leven ' hebben vant sterven eijnd ' gemaect . maer hoe ? wat seg ick doch ? wat slechtheijt mach ick praten ? soud ' u lijefven ' nu en niet eerstlijck te leeven laeten , Off soud ' ick neemen van het leeven een begin , sonder te voelen een beginsel van mijn min ? soud ' ick het geen ick zijn wel cunnen blijven weesen sonder u eijgen slaeff stadich te sijn bij deesen ? Off soud ' ick kunnen vrij weesen van u gebieden , sonder dat ick het geen ick zijn te weesen lieden ? voorwaer , in geen manier , veel eer ick t ' onder bleef , want ick door u , door uwe min , en door u leeve . Maer off mij bij geval een sotternij bevangen , dat ick mijn eijgen vijant selve wert ? en gaan Versmaen het hoochs goet , dat ick te werrelen achte ? u alder cleenste ionst waar groot genoech van crachte om mij te vrijen van al die lichtvaerdichaijt , daerm te weerellen oijt van denken off hebben gesaijt , en te leijden tot u , godin vol waerde gaeven . Myn overgroot ghemoet in liefd ' altijt zullen draven . maer waer door laet mijn geest , beweecht door hope blij , Sich selff verbase doch door eene prophesij , die soo ellendich en van droefhaijt zijn deelachtig als icks kennen voor vals en ganslijck logenachtig ? Also veel schoonhaijt alser zijn , godin , in dij , So veel genegenhaijts zijn tot u dienst in mij . en mijn stantvastichaijt die zijn soo groot en heerlijck als mijn ijver zijn , en mijn smert begeerlijck . u schoonhaijt kunnen u niet verlaeten , schoon vrou , Ontsterfflijck zijn ' in u , so doen in mij mijn trou , Des leven mijn min , princes , alleen door u verclaeren , dat ghij mijn weerliefd ' draecht , en saecht mijn welvaert gaeren . tot leven onderhout mijn min nae ionste trachten , die veel begeren zijn dan verhopen , maer weinig verwachten . So sal in ewichaijt , godin , mijn lijefde dueren , die k ' in de straelen ws gesichts hebben laeten pueren . in dees straelen schoon van goddelijcker aert mijn min gesuijveren zijn , goddin , en heel verclaert , als in een hemels vuijr , t ' welck van hem hebben nemen , al t ' geen onwaerdich zijn , princes , van u te comen . mijn hert dat zijn een heete oven van de min , Myn lijeven , schoon princes , die zijn geparst daer in . van mijn dienstbaerhaijt en aengenaam band Can ick geen seeckerhaijt off geven ander pand als d ' hit van mijn hert , en so ghij mij wel iont , sijn dit de waer , die ghij self wensch cont . dan , soom om de lijefd ' te houden lang in leeven , Can eenich onderhout nutter als weerlijefven ' geeven , en so de min banden wel vast gaet en gewis , daer d ' een aen dander grotelijxs houden zijn , Souder ondanckbaerheijt soô ondanckbaer sijn te vinnen , dat s ' mijn u weldaet sou doen stellen wt mijn sinnen ? naedien ick u , princes , gedaen hebben een misdaet , dat ick met reden most wanhopen van genaet , en ghij , in plaets van mij te straffen met u toren , u dienaer doen de ionst van sijn clacht t ' aenhoren , mijn geven ' in de plaets de doots , van mij verwachten , een leven , dat ick schier gelucksalijger achten , als eenich ander dinck , groot gheacht by de mensch , dan icken vant Avontuer selff hadde cunnen wenschen , ontfangen dan , schoon godin , al dees seeckerhaijt van mijn lijefd ' tot u , en mijn getrouwichaijt , op dat de hemel die tot eenen haven leijde van vreugd ' en van geluck , waer wen sij nimmer scheijde . laet mij opoffren t ' ijs van u verstoren sin met d ' assche van mijn licht ' en lang verleden min , op datter niet en blijff in onse ziel heijlgierich , dan t ' geen tot voetsel dienen van onse lijefde vierich . en ick besweer , godin , door u volmaeckthaijt dan , Diemen aenbidden wel , maer niet begrijpen kunnen , dat van mijn slavernij ghij hier verklaert de wet , om die met vuijre letter in mijn hert te setten , op dat ick , schoon princes , aen mijn gedacht leren die daer te lesen , t ' overtreeden nimmermeer ."
105,"danct hem , onhuesheijt wassen indien wij dat versloften ."
106,"grootmoedich prins , wij dancken u van u belofte ."
107,4e. Handelinge . 6e. wtcoomen
108,"dat wij die twee daer wen so schielijck springen sien dat hebben , nae mijn verstant , wat sonder te bedien ."
109,"dewijl de griecx Raet ons beijden hebben bevelen Achilles gae te slaen , om dat hij innen verholen Den vijanden selff besoect , en hem te spraecke staet , op avontuer off hij besluiten eenich verraet , Compt , treeden wij innen wout en gaen hem soo beneef ."
110,"wel , ick sie niemant niet . ach , wat zijn hier bedreeeven ? Achilles , wel , hoe nu ? geven ons het laetste woord !"
111,Deiphobus en Paris hebben mij vermoren .
112,"ghemoort ? waer horen ' men oijt grooter valschaijten verhaelen ? o blond Son , aenschout ghij dit sonder te daelen te rugge waert van daer ghij opgereesen sijt ?"
113,mijneedich schelmstuck te boos om aff te malen .
114,"o blond son , aenschout ghij dit sonder te daelen ?"
115,"Den grooten man , vermaert in s wijden werrelts paelen , die Blixem , soo ontsien innen oorloch , sijn wij quijten ."
116,"o blond Son , aenschout ghij dit sonder te daelen te rugge waert van daer ghij opgereesen sijt ?"
117,"gheen clag helpen can , hij hebben vervullen sijn tijt . willen mijn het lichaem cout op dees schoudren laeden . en gaen wij doen t ' verhael , hoe dat hij zijn verraden . [ 5e. Handelinge . ] 5e. Handelinge . 1e. wtcoomen"
118,"geen van de Princen , noch geen van de griec knaap dan ghijluij met u twee staet nae Achilles waepen . Dies elck omt t ' seers twist en voor een eere tellen te draegen t ' waep van die onverwonnen hellen . de prince sijn alhier te plaetse neer geseten , om ijder sijn beschaijten volcomelijck te weeten , en wijsen toe met recht de wapen aen de man , die mette reeden best sijn recht verdaden kunnen . daerom een ijder pooch het geene te vertrecken , t ' Welck aldermeest hij tot sijn voordeel acht te strecken ."
119,"aen strant ( jupijn ) en bij de scheepen pleijten wij , en men gelijcken ( ick raes ) Ulysses noch bij mij ? mij , die noch vuijr noch vlam noch Hectors toren vrucht en voor dees vloote vechten , als ghij met schande vluchten . veijlijger zijn het dan , ô griecken , datme strijt met woord schoon gecieren , dan met een swaert dat snijt . wanneer men vechten sal , Ulysses wen het perck vliet . het doen vallen hem te swaer , en t ' seggen zijn mijn werck niet . Soo veel als ick vermach innen crijgen met gewellen , Soo veel Ulysses innen vrouachtig clap gelen ! doch mijn daad ist onnoodich te vertaelen . ghij hebben s ' altsaem gesien , laet hem de sijn verhaelen , die hij alleen en sonder tuijgen hebben gewracht ( naedat hij selve seijt ) innen doncker vande nacht . de loon , daer ick nae stae , beek ick groot te weesen , maer van de loff verlies ick t ' groot deel door deesen . tis groot , maar d ' heerlijckhaijt die wert daer door bemorst , mits dat ick crijg t ' geen Ulysses hoopen dorst . verliezen hij schoon t ' crackeel , de prijs hebben hij alreede , want men sal seggen , dat hij met mij hebben gestreede ! dan , soo mijn duecht zijn twijffelachtig bij de Raet , So soud ' mijn edelhaijt mij wel coomen te baet . mijn vader Telamon hebben troijen helpen winnen , en voer met Hercules omen gulden vlies te vinnen . Sijn vader Aeacus zijn rechter in de hel , Daer Sisyphus , u oom , Ulysses , lijt gequel . juppijn die vader zijn , k ' en hael het niet van verde . dees Aiax nae Juppijn zijn innen geslacht de drie . dan , laet dit innen saeck mij gants geen voordeel sijn , Soo het niet gemeen en zijn Achilles huis en t ' mijn . Achilles zijn mijn neeff , ick eijs mijn broeder wapen . maer ghij sijt wen het bloet van Sisyphus scheppen , die ghij in schelmerij oock te gelijcken trachten . wat mengen ghij onse naem in u versmaet geslacht ? Off sal mij dees twist omen waep qualijck locken , om dat ick hebben van d ' eerst de waepens aengetrocken ? en met mijn vrij willen zijn nae de crijch gereijst , Daer sich Ulysses sot en rasen ' hebben geveijst door vreese van met ons hier in de crijch te trecken , tot Palamedes cloeck sijn blootheijt quam ontdecken ? die doen de bloot zijn , van al wapen schu , Sal die - wat recht zijn dit ! - de goed nemen nu ? zijn doch de rasernij voor rasernij nemen , Off zijn sijt doch zijn en hij niet hier komen . So sout ghij , Philoctetes , met so swaer verdriet , Int eijlant Lemnos als een balling leven niet , die in speloncken naer , en bosschen met u weenen en kermen dagelijxs beweecht de coude steenen , en wenscht Ulisses t ' geene dat hij waerdich zijn , t ' Welck ( so de god sijn ) hem beuren sal gewis . Also verdwijnen door siect en honger metter wijlen een van ons leijtsluij selff , en bruijct Alcides pijl op vogel en op willen , die Phoebus ons bevelen te bruijcken te verniel van Troijas hoog wal . maer Philoctetes die zijn noch te lijff gebleeven , om dat hij t ' selschap van Ulysses hebben begeeven , t ' Welck Palamedes oock wel wensch mogen , dunct mijn , want sonder dat hij soud ' nu noch innen leeven sijn , Off immers soud ' de doot gesturven wesen eerlijck , die hij door sijn bedroch doen sterven hebben so deerlijck , als hij hem van bedroch aenclag quam so stout , en overtuijchen hem door t ' vinden van het gout , Des vijants , so hij saij , becorelijcke gaaf , t ' Welck hij hebben heijmlijck selff doen in de tent begraven , tot wraeck van dat hij sich door hem ondecken sach , het welck hem spijten , en lang ' daer nae innen herte lach . door ballingschap off doot crenct hij de griecken cracht , op dees wijs zijn hij te vreesen en te achten . Off hij innen spreecken schoon Nestor te boven gaet , noch en sal hij niet in 't goed verandren t ' quaet , en hier verdaden , dat hij vlieden gaan sijn best ras , als Nestor roepen om hulp , door die sijn paert gequetst zijn . dat ick dit niet versier weten Diomedes wel , die dick de vlucht verwijt aen sijn goed meed'gesel . de goôn aensien de mens rechtvaerdich met haer ooghen . t ' Gebuerde dat de geen , die niet en willen pooghen om Nestor bij te staen , selfs bijstant creech van doen . hij roepen ellendich hulp , ick ginck mij derwaerts spoen . hoe wel hij hebben verdienen doren vlieden , datme eeven als hij met Nestor doen ' , men oock met hem sou leeven , Ick decken hem met mij schillen daer hij lach beven ' bleeck , k ' verseeckerd ' hem sijn lijff al eer ick van hem weeck . de wond die sijn cracht innen vechten deen vermindren en conden hem sijn loop innen vlucht niet verhindren . dus berchden ick een siel oneedel , slecht van aert , en dunct mijn eijgen daet mijn luttel eeren waert . So ghij in dees twist u enckel willen verweeren , Compt , laet ons weder op de selve plaetse keeren , geven daer de vijant weer , u wont en vrezen daer bij , duijckt achter t ' schillen , en twist daer onder tegen mij . siet , Hector , die met hem te strijd leijd ' de god , verbluft de stouten oock en niet alleen de bloden . als die braveerde doort vervolch van sijn moren , hebben ick hem op sijn rug geveldt van vers , en voort wanneer hij daechden wen een om met hem te steecken , Weerstont ick hem alleen , en ghij , beroemd greecken , beloofden bedevaert , indien ick niet en villen . verhoort wert u gebet . So iemant weeten willen Den wtgang van de crijch , ick hebse niet verlooren . de vijant quam met macht het griexse heijr verstooren , tot onse vloodts bederff met vier en vlam bereijt . waer zijn Ulysses doen met sijn welspreeckenthaijten ? ick hebben alleen dees vloots bescherming aengegreepen . geven mij de waepens doch voor veel als duijsent scheepen . indien dat ghij toe wijzen , ô prince , t ' recht aen mijn , t ' Sal veel de wapen eer dan Aiax eere sijn . Laet nu Ulysses eens gelijcken bij mijn daad het moorden van Rhesus , die hij halff hebben verraden , en Dolon , s ' vijants spier , en Helenus , die hij ( wanneer hij Pallas stal ) vangen brengen daer bij . niet zijn bij daech geschiet al wat hij hebben bedrijven . men moeten de half loff aen Diomedes geven . jont ghij de waepens aen dees daad slecht , oneel , Soo deels ' en geven aen Diomedes t ' goed deel . Ulysses sul sij doch niet te stade komen , die ongewapenen staech en niet gelijck de vromen , bij nacht de vijant crenckt mette wissen can . de gulden helm sal hem beclappen door sijn glans . oock sal hij doren gewicht sijn hoven niet kunnen roeren . d ' onstrijtbaer arm en can Achilles spiets niet voeren . de schillen , waer in gemaelen men t ' swerrelts rijcken siet , en sal sijn slincker arm wel , dunct mij , passen niet . wat staet ghij nae een gaeff , die u sal overlaeden ? welck soo de griecken , door haer quaelijck te beraeden , u jon , ghij en sout daer duer niet sijn ontsien , Maer rascher nae de buijt sal uw vijant vlien . de vlucht , daer ghij u hopen gewoon in sijt te setten , daer in sal t ' swaer gewicht , Ulysses , u beletten . voorts uw schillen zijn gans , hebben niet met al geleen , vol kerven zijn de mijn , en ick behoeffer een . maer siet ons wercken aen , onnodich sijn de woord . de wapen smijten innen mits van de vijants slachoren . heten datme zijn hael van daer , en dieser brengen van daen , Laedt diese tot een loon en tot een loff ontfaen ."
