turn,text
360,"ONwinb're Vorst ! gy zullen voor 't Rijck geen rust verwerven te zy gy door uw stael de Prins Mathijs doen sterven , door die hy , trots van moeten , dorst Lodewijck ontslaen Uyt d'yzeren band . ach ! mijn prins wy zijn verraên het zy uw voorzorgh zorgen . de list gaet haere gangen ."
361,"hoe ! lodewijck ontboeyt , ontkerckert , niet vangen ! wat duyvelze gedroght hebben deze list bedaght . hier roepen mijn breyn om raet . nu moeten de list voor macht in 't harnas zijn , zegh op ! hoe zijn hy het ontkomen . de vrees de waerheydt melen ."
362,hoe zien hy nou ?
363,"willen schroomen mijn heevigheyden . helaes ! die zigh lafhartigh tonen . mijn vorst . trouw'loozen . ik bid , het geen ick verhael , verschoont . het zijn eer Antonio die uw ziel bekoren . en nu helaes ! verschoppen . gaan willen haer voort vermoorden ."
364,"Ay my elendige , wat willen gy doen ? laet af ."
365,"voldoe mijn wil , of ik zullen aen u de wreetste straf . die oyt de hel bedenken , tot uw verdienst bestellen . Laet , zijn uw arm te zwack , mijn lijfwacht u verzellen ."
366,"TAncredo , ach ! waer zijn mijn Isabel vluchten . hoe horen gy niet , waer zijn mijn lief , helpen mijn gezucht verduuren . ach waer zijn mijn Isabel blijven ."
367,helaes !
368,spreeck op !
369,mijn prins .
370,"zijn Isabel om 't leven , Zoo zijn het veel dan tijt dat ick haer zy verzel ."
371,"Tancredo melen de moort van de Princes . ay quel u zelve niet te vroegh , prins Lodewijck ."
372,"de schoone Doorluchte Isabel dorst haer manmoedigh toonen toen Napels dwingelant zijn woede klaeuw willen slaen Aen haar kuysheyden , ach ! doen zijn het licht vergaen Van Isabel . mijn prins , zoo dra haer quam te oor uw doot geleggen door'r stael , hebben zy zelfs 't lijf verlooren door 't storten van haer bloet , door zijn koning moortgeweer ."
373,Zoo zijn Andreas dan de schender van mijn eer .
374,door hem wercken al dit quaet .
375,ha plager van de land .
376,"een blixem in dit Rijck , wie heete gloet doen branden de schoon lelybloem die oyt de zon bescheen . gehoonde lijdzaemheyden kunnen gy dit dulden . neen ! Gy moeten de hemel door het geschrey tot meely maan , en storten eenen zee van biggelen traan Waer in de wreetheydt smoren ."
377,"Onluckigh Hartoghs kinen het ontydig dus ontzielen van het stael door wraecklust blint . Tancredo weten gy het wel dat de Princes most sneven , door het heyloos moortgeweer ."
378,"Antonio , drijven van dees tyran zijn willen , haer 't leven hebben korten ."
379,"het zijn wonder het gestarnt niet plots te afgront stort . mijn ongeluck beginnen in het ende , hoe zullen het ende met my rampzalig , waer heen zullen ick my wennen ? mijn Isabella ach !"
380,Laet ons voort tot haer vliên .
381,licht dat ick haer noch helpen !
382,Zulx most al eer geschiên .
383,"uw doot ick wreecken zullen , al zullen het al met my sterven ."
384,"wie ons maer dreygen met het stael , door het stael het lijf zullen derven ."
385,"ik ONtfangh geen brief veel , van die wie wreet gezagh In Napels wert gevreest , als eenen donderslagh die berg , en rors klieven . ach Margareet , wat koning Zwaeyt op zijn hooge troon de staf in rust . de Kroning Staet heerlijck voor het oogh . maer weten dat zorg , en last Staegh waecken voor de kroon , zy zijn aen ramp vast . dies willen mijn ziel van die haer stadigh pijnt , niet hoor Van sijn ontschuldigen ; want eene die geboor tot wreetheyden zijn , wat nut doen die het algemeen ?"
386,"me-vrouw zijn rusteloos , rust waer u noodigh ."
387,"neen ! de kroon die willen mijn rust noch niet , 'k moeten eerst verworgen die my na 't leven staet , onrustig ."
388,"ach de zorg , doen zorgen u Vorstin , een weynigh stilstant waer uw ziel veel noodig , als in het gevaer , gevaer Van leven , kroon , en staf elendigh te verliezen . het zijn billick van twee quaên het weinig quaet te kies . de recht vreuchde volgen na tegenspoet , en druck ."
389,wie een tyran ontzielen betonen een heldenstuck . dees koort de Dwinger zullen al eer hy het weten doen smooren .
390,"of u , Vorstin ."
391,Zoo gaet maer eene vrouw verlooren . het leven zijn mijn doot door het heerschende gewellen ; doot zijn leven mijn ziel in vreuchde .
392,"wel beknellen die ons beknellen hout , door het verdrucken van zijn band van het heerschendegewellen , laet ons maer voort aenranden Dien Python die dit Rijck vernielen . laet deze strop Den Dwinger dwingen ; doch ! voor al staan tijdigh op , Zoo zullen de achterdocht ons doen niet overvallen . Mê vrouw verstaet mijn reên ."
393,"heel wel , ik zullen onder al uw trouw gedencken , nu mijn ziel op u vertrouwen . de trouw in noot die zijn veel waerdiger dan gout ."
394,WY moeten ons nu t'zaem in haer vertreck vertoonen door nootdwangh aengeparst .
395,"vorstinne die de kroone op Koning Karels troon regeren , ay zien doch aen d'elenden die de Staet de Rijx wert aengedaen van een staetzuchte prins . wie dwing'landy vermeetel ons stand van dit Rijck verschoppen , uw vader zeetel Ontluystert van haer glans . hebben my mijn ampt , en staet Onttrocken zonder reên , en aen een slecht zoldaet , niet waerdigh om de naem eens zoldenier te voeren , Geoffert , die wel eer met Bela helpen beroeren de grens van dit Rijck ."
396,ha trotzen dwingelant .
397,"zien nu aen wie dat gy my door de huwlijxbant verbinden willen , om by dienen wree tyran te leven ."
398,wat of dees brief beduyt !
399,wie of die hebben schrijven ?
400,melen Leonello ons wat of de inhout houden .
401,vorstinne het zullen geschiên .
402,"vergeefs de Dwinger bouwen zijn moorilust op mijn trouw , Vorstin mijn ziel haer luyster niet dulden kunnen dat ick door hels vergift verduyster uw leven , en uw Kroon , die hoed u voor die doot . moren die u moord willen , draegh zorgh voor 't Rijck ."
403,"doorstoot het hart de tyrans , zoo zullen gy vreucht verwerven . of anders naeckt de doot van my , en u ."
404,"WY zwerven in dees onstuyme zee de weerellen , daer 't geval ons al heen stieren , het zy aen hoog , of leger wal Van het los geluck . zulx tuygen dit Rijck geheel vervallen . het zijn geen Napels veel die d'ongeruste Gallen Haer legerbijl verwon , door haar legermacht . o neen ! men horen geschrey voor vreuchde , droef geklacht alleen niet in dit Rijck , oock omgelegen buuren , Palermo moeten al mee zijn dwing'landy bezuuren . Vorstin het en zijn geen Vorst die wellust scheppen in moort en gruwelheên , hy leven niet als een Vorst behoren , doen Napels burgerbloet langhs marckt , en straat stroomen Gelijck een roode zee . waer zijn wy toe komen dat zoo een dwingelant als koning heersen in 't Rijck . ick leven als levenloos , en zijn een leven lijck geworden . hebben de min die gy my bieden verstooten , en het bloet van Isabel als een tyran vergooten . vorstinne , zoo uw macht dit woeden niet beletten , zien ick de troon slopen , de kroon , en staf verpletten , wijl Bela zijn brôer treckt met de paus vast nader ."
405,"Den een zich trouw'loos tonen , en d'ander een verrader . hoe zullen zich Ferdinand verschricken , als hy horen dat zijn Isabel zoo wreedlijck wieren vermoren van die haer horen te hoên voor moorden , en voor schenden . ach ! wat verschooning zullen ick de Hartogh zenden die my zijn eenigh kinen in alles hebben vertrouwen . ach grijs Ferdinand , gy hebben vergeefs gebouwt op Napels Koningin , nu zien gy waerde Heeren dat gy eenparigh moeten zijn Dwing'landy verheeren , en ick zullen door dees poock haar volgen ."
406,wat zullen het zijn ?
407,"Weerhout my niet , laet los ."
408,Gy meerderen ons pijn .
409,Laet los ! noch eens laet los .
410,"doorluchte willen bedaeren wijl ick in al yl my spoên zullen na Ferrare , en melden Ferdinand hoe Napels Dwingelant door geyle min geprickt , dorst zijn onkuysos hant Aen Isabella slaen , en tot onkuysheyden vergen , Zy zien haere eer voor schipbreuck niet te bergen , nemen voor dees wreed Vorst angstvallighlijck de vlucht . Hy als ontzint gevolgen . toen kosten gebeên , noch zucht noch zilt tranenvloet geen lijfs gena verwerven . het lijf verliezen de ziel , behouden de eer door't sterven . Gy Heeren , ik zullen u al herstellen in uw staet . Zoo gy die wreed doot , en u op my verlaet , zien ick de kroon herstellen , wijl gy een zelsde lyden die mijn ziel gevoelen , gevoelen : willen helpen strijden voor Napels burgery . zoo wert uw wraeck voldaen , en mijn ziel vernoegen . vat de tyran maer aen , ontzie de trotsheydt niet van die wie trots vermogen . Zoo gy my hulpzaem zijn , zijn in een damp vervliegen . u quetsen een zelfde pijl , beschermen de kroon , en staf ."
411,Wy kennen geen tyran .
412,Wy staen zijn wet af .
413,"wie hebben tot Koning hem op Napels troon verheffen , en tot haer Vorst gekroont ? door staetzucht aengedreven zijn hy staetzuchtige geraeckt aen d'Heerschappy , en niet door willen de raets , waer van Vrsino wy zijn trots gevoelen . schoon hy schynt als Vorst te brallen , zullen echter eer hy het weten van kroon , en staf vervallen . Hy hebben zich als tyran , en niet als Vorst getoont ."
414,een eedelmoedigh hart niet leven kunnen gehoont .
415,zoo willen die ons verstoot van's Rijx gezagh verstooten .
416,Den Hemel hebben al lang zijn tyranny verdrooten .
417,waer van dees burgery anghstvalligh leven bevreest .
418,"die op zijn daad stoffen , en wack'ren oorloghs-geest ."
419,"willen van geen oorlogsdaên , noch dapperheid roemen ."
420,"een schrickdier de natuur , niet waerd een mensch te noemen ."
421,"zoo dra door uw macht , zijn macht leyen neêrgevelen , leven alles weêr in rust ."
422,"het gewellen van zijn gewek zijn machteloos . het geluck daer hy op roemen , zijn tegen zijn dwinglandy kanten . noyt wert triomf , en zegen van vorst door gewellen , of dwinglandy behaelen , maer wie helthaftigh strijt vol gloor te eertroon praelen . Hy hebben het gezagh geschenen , de kroon haer glans ontluysteren , het recht haer recht verkorten ."
423,"en ons , ha spijt ! verduystert Van eere , lof , en staet , en al waerdigheyden ."
424,hoe wert die tyger best zijn wisse doot bereyden .
425,"'k Zal my neêrslachtigh voor die wreede mensch vertoonen , en bidden dat hy willen . my trots getonen , verschoonen , door die een vrouw haer tong in noot vermogen veel veel door listigheyden als d'alderscharp kling , of speer . Hy geven gehoor zien ick zijn val beschooren ."
426,wat doot hy sterven zullen Vorstinne ons laet hooren .
427,Wy biên u ons hulp .
428,"dit hebben mijn breyn verdichten , zoo dra als hy met my de glans , en het heldre licht Van Napels troon genaeckt , zullen ick hem voort aenmanen tot het geestigh snarenspel , hier door zullen ick hem baan een wegh tot zijn val . willen by de mommery u voegen meê vermommen , dan zullen mijn ziel heel bly , om dat de vryheydt staet voor hand , ernstigh hoopen hoe dit gemaekt gespeel naer wensch noch af zullen loopen . hier door zullen de tyran geraecken aen zijn end , en wie het hem hebben gedaen , zullen niemant zijn bekennen als ons . gy kunnen uw rol nu onder het speelen speelen , en zoo uw wraeck voldoen ."
429,zijn doot de spijt zullen heelen die my zijn aengedaen .
430,verworgen hem door dees koort .
431,"de tijt die noodigt ons , waer wachten gy na , gaan voort ."
432,"willen my in deze noot uw trouw , en hulp beloven ."
433,ick zweren getrouw te zijn by het helderlicht hier boven .
434,"dat my een roof leeuwin , op roos verhitten , verslint , Zoo var mijn ziel het Rijck haer welvaert niet beminnen ."
435,"dat Karels nazaet magh de staf in rust regeeren , zijn ons al wensch ."
436,"hebben danck doorluchten Heeren , door u mijn zeetel wert van zijn gewellen bevreyden , zijn val die naderen al ."
437,"Wy maecken ons bereyden , mislucken de koort , zoo zullen dees dolck zijn borst doorstooten ."
438,hoe spelen de weerelt met de ydelheydt de grooten .
439,"uw manslagh pijnt mijn ziel . doch nu het zijn geschiet Verscheelt het my weynigh of zy leevend zijn of niet . de doot van Isabel de Hartogh zullen verbazen . men laet te laet , wanneer de koortzen zijn aen 't razen . Zoo gy willen Vorst zijn , Vorst , maeckt alles voor u duyckt ."
440,"hoe ! als men het grimmigh stael op een Princes gebruyckt ? waer sloegh oyt Vorst de hant aen weerelooze vrouw ? een manslagh eyst wel voor , maer nimmer na berouwen . Gy wickt u van de troon , zoo het Vorstelijck gemoet zich nu laf hartigh tonen . ick hebben storten het bloet van de Princes , gy niet . laet laf zorg varen . kennen Ferdinand dit goet , de Hartogh van Ferrare . leven mijn ziel in rust , 'k zien gins mijn vyandin . hebben gy 't vergift verzorgen ? heel wel . 'k zullen om de min die ik Kroon , en rijckstaf draegh , haer ziel in 't kort heen stier Daer ieder blijven moeten . en dan de uytvaert vieren heel droevigh , of haer doot my raeckte aen het hart . Zoo veynst men na de aert . haer vreuchde zijn mijn smart . men moeten om Kroon , en staf de looze list gebruycken . Zoo gy te troon willen treên , zoo moeten zy voor u duycken . een vrouw haer heerschzucht maecken de Vorst tot onderdaen . Ia onderdaan slaef . hael nu 't vergift . wel aen ."
441,"' nu dat gelegentheyden my toelacht , zullen ick toonen dat dapperheyden , en moeten , noch by Ioanna woonen . wat kommer drijven mijn ziel dus eenzaem hier alleen . mijn prins wat zullen dit zijn , waer toe dit droef gesteen . hoe spreecken gy niet mijn lief ! hebben iemant de trauwant uw Kroon belaegen , bezetten met hel diamant ; of het hey loos moortgeweer op uw borst gewet , dat gy dus droevigh staet in uw ziel verzet , om u op het onverzien van uw troon te rucken , en my , door uw val , elendigh onderdrucken , Daer gy onwinbaer zijn , in dapperheyden Kamil , een numa die het volck stellen wet na zijn wil . fabritius in raet . een Decius in 't strijden een roomze Scipio die 't Rijck voor ramp zullen vrijden . die nu van elck gevreest , betreên derst Napels troon , Gelijck een twee August , of grooten Macedoon ."
442,mijn koningin .
443,wat zijn het ?
444,mijn misslagh willen vergeven .
445,"mijn leven zonder u dat zijn , mijn prins , geen leven . waer in hebben gy misdaen ?"
446,Ick buygh my voor u neer .
447,"Gy zijn mijn ziels vermaeck , wat willen mijn koning veel ."
448,"een koningin te doôn , wat rijck kunnen zulx verdragen ,"
449,hebben gy uw hand oyt aen een vorstin slaan ?
450,"'k hebben noyt Vorstin ontzielen , ô overschoone Vrouw ."
451,"een die het quaetdoen haet , vrezen voor geen naberouw ."
452,"een voornemen daet , staet als volbrengen te schroomen ."
453,zijn ymant door uw willen moordadigh omkomen . Gy melen uw koningin niet wat uw ziel vervaert .
454,ik Schroom voor het vergissen dat u zullen zenden gravewaert .
455,"ontzielen my vry , kunnen het Rijck daer door haer rust verwerven ."
456,My smet met uw bloet ?
457,men moeten doch eenmael sterven .
458,"schoon ick hebben door de Graef Antonio bestemmen uw doot , zoo staan ick af dees wreetheyden , 't hart beklemmen verwijt my uw doot , 'k moeten voor my zelven schricken ; en zijn nier waerd Vorstin , dat ick met deze blicken uw schoonheyden , schoone vrouw , genaeken magh , o neen !"
459,"zijn dat de zwaerigheydt die u leyen op de leên , vergeefs pijnen gy u Vorst , most Sophonisba smooren door het vergift , ick zwaey de rijxstaf als te vooren . ick leven , en zy zijn doot , my zijn geen leet geschieden . het zijn zwaermoedig heyden mijn prins , en anders niet ."
460,dees voornemen daet doen my de ziel ontroeren .
461,Gy laet uw moedigh hart te ver van schrick vervoeren .
462,"laf hartigheyden , noch schrik , baert my mijn ziels gequel ."
463,"' maer het overtuygen gemoet . het geestigh snarenspel zullen u , door 't zoet gestreel , verdrijven al uw vreezen , Zoo dat gy naer het gespeel niet veel vervaert zullen wezen ."
464,"mijn pagie , dienaers houden !"
465,wat willen de Vorst gebiên ?
466,ontbied de mommery .
467,uw wil zullen geschiên .
468,"het snarenspel , Vorstin , bekoren het hart , en oor ."
469,"' waer door , ha Rijx tyran ! gy nu zullen gaen verlooren ."
470,ick hebben noyt zoet spel mijn leven oyt beleven .
471,"op het zoetst zoo houden men op , dat u de ziel begeven , Tyran , zijn veel dan tijt ."
472,waer ick in 't veld blijven .
473,dees koort zoo wel als het stael u brengen zullen om 't leven .
474,"wie zijn gy schelmen , die uw Vorst dus schelms verraet ."
475,"die gy , onmensch'lijck mensch , verstiet van eer , en staet ."
476,"hoe kunnen mijn trotze ziel , dees trotze reên gedooog . waer zijn mijn moogentheydt ?"
477,die zijn in roock vervloogen .
478,"hebben Belus dochter niet de Rijxvoogt ombrengen ? Ioanna zijn niet min in dapperheyden , en macht . het vermaerde Lydien weten van een vrouw te spreecken , als aen Andronodoor in Thebe zijn gebleecken ."
479,"ha snoode vrouw , moeten ick dus dalen in mijn graf ?"
480,"het gewellen u helpen te troon , ick stoten u weer daer af ."
481,"Ay my ! rampzalig , waer toe zijn ick komen ?"
482,tot uw val .
483,Zoo moetme dwingeland toomen .
484,ick zijn die u ontzielen .
485,ach ! zijn ' er geen gehoor .
486,waer wachten gy na ? vaer voort .
487,helpen hemel ! ach ! ick smoor .
488,door dees tyran zijn doot men Napels zien verreezen .
489,want een gehoonde vrouw zijn als de pest te vreezen .
490,"nu het lijck te troon gevoeren , gestrickt met deze bant ."
491,Zoo eynd de dwing'landy de Trotzen dwingelant .
492,"gins komen Antonio , geven die meê zijn belooning . een slaef die volgen zijn heer , een onderdaen zijn koning ."
493,"haer Majesteyt kunnen door dees dranck haer dorst verzaên , wie geur het hart verquickt ."
494,"mijn dorst die zijn vergaen . drincken Grave eens voor my , gy zullen mijn gunst verwerven . eerst haar majesteyt , door die ick niet zullen derven Vorstin u hoonen , neen ! de een dronck komen u . Ick zegh gy drincken zullen , verrader , wert gy schuw voor het vergift , daer gy my menen meê te zende na Lethe , voort drinck uyt . ach ! waer zullen ick my wennen ."
495,"tot deze dranck , of het stael . Vorstin my 't lijf verschonen ."
496,"Hy zijn het lijf niet waerd , die zich barmhartigh tonen te uwaerts , snoo verraêr . Ick wieren helaes ! dwingen"
497,van die de strot zijn door de koort stijf toe dringen .
498,"drinck uyt dees wijn , wie geur het bang hart verquickt . waer voor het benauwen hart van my anghstvalligls schrickt . daer voelen ick het vergift verspreyen door mijn leeden . Ay my ! helaes ! ick sterven ."
499,"Ia vaer al voort beneden daer de verradery haer zeetel hebben , hier tonen Den Onger hoe het quaet zijn eyg meester lonen ."
500,"doorluchte koningin , dat uw slacf uw hand Magh groeten met een kus , nu hy aen u de land Van Koning Bela komen opoffren , zijn koning broêr ."
501,"melen aen de koning zelfs wat hem al wedervoer , Zoo kunnen hy na verdienst u rijckelijck vergelden ."
502,wat zijn ' er gaens in 't Hof ?
503,"dat zullen de Rijxtroon melden . waer op de Dwingelant ontzielen zitten , deze bant Den moorder hebben vermoren , Antonio van kant zich zelfs door het vergift helpen . danck nu gode die 't Rijck verlosten , toen de koort de rijxpest doode ."
504,"ha droef gezicht , helaes !"
505,nu leven mijn ziel voldaen .
506,lang leven de koningin .
507,ick blijven haer onderdaen .
508,"waer zijn de Prins Mathijs , de naeste aen ong'ren kroone ."
509,die zullen hier daet lijck zijn .
510,"de weerelt komen u toonen Gy Princen , dat die geen na hooge Staetzucht trachten te klimmen , nederstort , al eer hy het hebben denken . Laet Napels , en Ferraer haer nu op het hooghs verwond'ren ;"
511,als dit de Onger zullen vol smaet in d'oor dond'ren wat Napels Koningin hebben door haer hant bestieren .
512,"nu zullen , prins Lodewijck , uw hayren zijn geciert met Napels kroon die my de Onger docht t ' ontwringen ."
513,Gy op de troon ? hy doën ? ha wat verandering ?
514,"zoo stijgen rechtvaerdigheyden te troon , na ramp , en druck ."
515,"Wy wensch Napels heyl , haer koningin geluck ."
516,"schoon dat hy zijn mijn neef , hy waer dees straf waerdigh , liefwaerde Isabel , de hemel tonen rechtvaerdigh dat zy de trotsheydt straffen , die treur niet , het gaet na wensch ."
517,"het dier dat mensch plaegen , dat noemen de mensch een mensch ."
518,"mijn prins , 'k hebben voor de doot behoeden uw ziels bemind ."
519,Zy komen te laet .
520,hoe dat !
521,"de Kroon my willen verbinden Aen haar majesteyt , de vreucht geen uytstel lijten ."
522,"Zoo houden ick haer voor my . hier erf ick op een tijt een kroon , en heffen . Princes , ik groeten u als Koninginne ,"
523,Ick u als Ong'rens Vorst .
524,"hoe wonder gaet het min . nu moeten gy Margareet , of Laura zijn voor my . ten schelen my niet wie het zijn , wy zijn zoo goet als zy . hoe willen het nu in 't hof gaen wacker op een min ."
525,"Zy zijn belust op vleesch , die op u stellen haer zin ."
526,"mijn leven , goet , en bloet zijn voor Vorst Lodewijck ."
527,nu het maghtigh Napels haer vereent met het Ongers Rijck .
528,"daer zitten hy in zijn bloet gestickt , die het al willen smooren ."
529,"wie door de koort ontzielen , gaet door de koort verlooren ."
530,dus zien men afkorten Andreas leven draet .
531,geen quader Prins als die zijn eyg welvaert haet .
